epoch,c_loss,g_loss
716,-190.1317596435547,-93.6226577758789
717,-28.810516357421875,-834.51708984375
718,-45.37432861328125,-858.4258422851562
719,-284.9595642089844,-349.7188415527344
720,-106.09017944335938,-210.53338623046875
721,-37.982025146484375,-385.9129638671875
722,-53.03662109375,-203.0692596435547
723,-164.8134765625,-489.4623718261719
724,34.309814453125,-727.0646362304688
725,-98.2955322265625,-491.9287109375
726,130.72979736328125,-672.5419311523438
727,-208.21817016601562,-621.1454467773438
728,-48.80213928222656,-459.7464904785156
729,1.0450439453125,-518.5258178710938
730,-41.51861572265625,-888.2122192382812
731,-82.85836791992188,-884.2861328125
732,-53.39849853515625,-439.9344787597656
733,-110.11868286132812,-815.3386840820312
734,-46.09002685546875,-588.2838745117188
735,-142.74237060546875,-556.8519287109375
736,-50.834747314453125,-589.3943481445312
737,-26.87628173828125,-152.7191162109375
738,60.891845703125,-1015.44970703125
739,-38.835906982421875,-745.4505004882812
740,-45.139617919921875,-659.8379516601562
741,-72.3826904296875,-593.1485595703125
742,-139.76800537109375,-980.5885620117188
743,34.735443115234375,-502.3909606933594
744,-12.2412109375,-787.6796875
745,-172.22909545898438,-931.720458984375
746,-188.07566833496094,-277.5621643066406
747,53.632293701171875,-775.0529174804688
748,-11.0718994140625,-645.290771484375
749,-71.83901977539062,-824.4977416992188
750,-96.158447265625,-536.006103515625
751,-196.67062377929688,-485.0312194824219
752,-44.108489990234375,-647.9762573242188
753,-140.74765014648438,-425.2755432128906
754,-89.21682739257812,-689.0280151367188
755,-178.3558349609375,-500.70849609375
756,-28.07269287109375,-546.0709838867188
757,-105.18197631835938,-651.42724609375
758,-43.826873779296875,-899.6600952148438
759,-71.40219116210938,-609.4025268554688
760,-128.172119140625,-851.7078247070312
761,-49.417755126953125,-677.9496459960938
762,-232.96484375,-684.3235473632812
763,-13.12030029296875,-848.6742553710938
764,-59.491790771484375,-684.369873046875
765,-5.540771484375,-1322.27783203125
766,-62.812408447265625,-674.935546875
767,42.966217041015625,-835.2556762695312
768,42.58074951171875,-509.515869140625
769,-26.127960205078125,-800.8882446289062
770,-88.4659423828125,-496.7447204589844
771,86.24838256835938,-929.28515625
772,-243.05618286132812,-318.1080017089844
773,-22.03619384765625,-710.1386108398438
774,-43.9136962890625,-782.1637573242188
775,-52.379241943359375,-648.5205688476562
776,-98.4373779296875,-352.4962463378906
777,-145.3050994873047,-230.28472900390625
778,-27.51397705078125,-695.2345581054688
779,-137.54876708984375,-322.45263671875
780,47.590362548828125,-737.7537231445312
781,-26.3758544921875,-667.4628295898438
782,37.69732666015625,-793.0722045898438
783,-39.980499267578125,-576.8032836914062
784,59.170379638671875,-747.429931640625
785,-59.615875244140625,-487.1675720214844
786,-93.8248291015625,-748.3123168945312
787,-90.42373657226562,-656.7578125
788,-115.477294921875,-631.8309326171875
789,-131.30642700195312,-753.4478149414062
790,-142.83645629882812,-584.185791015625
791,-245.16552734375,-445.9244079589844
792,-50.24627685546875,-630.3265991210938
793,-103.09210205078125,-426.78564453125
794,-18.0130615234375,-528.07568359375
795,-58.04412841796875,-724.19384765625
796,5.064178466796875,-761.3764038085938
797,-85.37713623046875,-683.278076171875
798,-23.5394287109375,-594.3305053710938
799,-55.91168212890625,-954.6046752929688
800,63.979156494140625,-871.5285034179688
801,-77.48052978515625,-481.5906677246094
802,50.356536865234375,-754.4627075195312
803,-114.832763671875,-561.2344970703125
804,-122.14486694335938,-354.1138916015625
805,-70.5670166015625,-968.159912109375
806,12.4034423828125,-463.6258850097656
807,-203.45359802246094,-202.2722625732422
808,-122.06610107421875,-884.80615234375
809,-45.056793212890625,-607.6382446289062
810,-61.90509033203125,-893.560546875
811,-96.86813354492188,-473.552978515625
812,-136.338134765625,-464.8740539550781
813,-0.70703125,-730.1359252929688
814,-5.543182373046875,-673.4069213867188
815,39.138092041015625,-795.48388671875
816,9.95654296875,-394.3902893066406
817,-72.10488891601562,-604.4140625
818,84.79031372070312,-663.3623657226562
819,-132.43663024902344,-574.0187377929688
820,-47.59904479980469,-505.8775329589844
821,14.333831787109375,-560.9970092773438
822,-34.040802001953125,-540.2898559570312
823,-31.639739990234375,-661.0848999023438
824,-127.76702880859375,-645.1641235351562
825,61.83551025390625,-521.3562622070312
826,-26.439483642578125,-462.7673034667969
827,165.2657470703125,-1293.2774658203125
828,48.93475341796875,-793.1818237304688
829,114.12667846679688,-760.5314331054688
830,44.209014892578125,-539.0567016601562
831,-167.57847595214844,-392.9422302246094
832,5.28839111328125,-1085.7080078125
833,-105.6839599609375,-516.44140625
834,4.767791748046875,-581.378662109375
835,-70.4237060546875,-642.3941040039062
836,-40.07171630859375,-160.5801544189453
837,125.03005981445312,-762.3645629882812
838,135.012939453125,-698.8517456054688
839,-87.66290283203125,-287.8014831542969
840,46.84075927734375,-434.2240295410156
841,-164.38827514648438,-662.067138671875
842,-41.860443115234375,-446.0972900390625
843,59.947906494140625,-307.5271911621094
844,-63.75823974609375,-404.260009765625
845,-103.05197143554688,-343.9361572265625
846,-175.68069458007812,-347.8037414550781
847,-126.43960571289062,-699.9168090820312
848,-113.2442626953125,-564.0262451171875
849,49.25389099121094,-658.864013671875
850,-170.87930297851562,-638.4887084960938
851,-25.854949951171875,-1113.3394775390625
852,-218.14955139160156,-676.43994140625
853,-67.71682739257812,-493.7221374511719
854,-152.80355834960938,-1447.8060302734375
855,-66.86508178710938,-546.947021484375
856,109.82229614257812,-963.5853881835938
857,-55.27604675292969,-310.75286865234375
858,-51.6334228515625,-508.6329040527344
859,-26.790283203125,-770.70263671875
860,-89.70388793945312,-1115.2581787109375
861,-46.585723876953125,-62.99489974975586
862,-218.12515258789062,-533.7760620117188
863,-116.23379516601562,-818.6500854492188
864,-114.52261352539062,-623.4579467773438
865,31.089752197265625,-250.21983337402344
866,5.80157470703125,-624.7074584960938
867,22.59521484375,-616.5730590820312
868,40.3184814453125,-496.7434387207031
869,7.52117919921875,-602.0830078125
870,-100.87814331054688,-731.396484375
871,-132.29510498046875,-562.0679321289062
872,-62.2022705078125,-762.9306640625
873,-213.84629821777344,-505.0540466308594
874,-16.97052001953125,-788.2200317382812
875,-26.4263916015625,-993.241455078125
876,-66.16973876953125,-767.8974609375
877,-120.07220458984375,-713.2903442382812
878,86.16647338867188,-908.9349975585938
879,-137.79693603515625,-976.5045776367188
880,-121.04098510742188,-587.1165161132812
881,-63.336669921875,-684.7194213867188
882,47.53125,-385.115234375
883,-85.06143188476562,-147.9796600341797
884,-40.31353759765625,-619.4668579101562
885,-7.21136474609375,-434.0782775878906
886,-61.623870849609375,-989.1471557617188
887,-134.572265625,-387.6531677246094
888,30.279937744140625,-703.1488647460938
889,-191.58367919921875,-507.530517578125
890,40.121368408203125,-546.2323608398438
891,-22.62451171875,-320.0396728515625
892,-30.793548583984375,-628.3932495117188
893,-115.96026611328125,-614.2645874023438
894,-95.63796997070312,-447.5704040527344
895,-63.84234619140625,-784.0441284179688
896,34.9503173828125,-850.859375
897,105.472412109375,-581.5220336914062
898,-186.37393188476562,-397.1910095214844
899,21.136962890625,-725.4020385742188
900,-110.23529052734375,-569.3673095703125
901,80.15512084960938,-709.1670532226562
902,-60.128753662109375,-819.4501953125
903,30.5887451171875,-694.65478515625
904,161.56265258789062,-487.6687927246094
905,-109.09747314453125,-1034.4010009765625
906,41.516082763671875,-665.2467651367188
907,-124.2557373046875,-199.5313262939453
908,-113.81463623046875,-565.0309448242188
909,-18.8900146484375,-504.5679016113281
910,27.41510009765625,-420.9971618652344
911,-21.525665283203125,-577.3543090820312
912,-95.93017578125,-250.03131103515625
913,28.54931640625,-441.9255065917969
914,-321.4361877441406,-374.8481140136719
915,-66.43466186523438,-1019.1018676757812
916,-0.73443603515625,-588.1066284179688
917,-168.85903930664062,-381.5526428222656
918,-71.82778930664062,-594.31982421875
919,-117.44009399414062,-620.5717163085938
920,-68.53244018554688,-652.7023315429688
921,-104.93820190429688,-1065.3739013671875
922,28.665069580078125,-586.7427368164062
923,-56.005828857421875,-819.068115234375
924,-11.528961181640625,-679.49560546875
925,-33.6683349609375,-469.8773498535156
926,-91.782958984375,-442.6514892578125
927,-73.02767944335938,-686.9816284179688
928,-101.02597045898438,-710.626708984375
929,-136.20245361328125,-599.6478881835938
930,-17.28778076171875,-730.0518188476562
931,-85.40603637695312,-455.5335388183594
932,-234.62576293945312,-626.4046020507812
933,-84.94306945800781,-524.5056762695312
934,-245.56741333007812,-873.6638793945312
935,-110.25665283203125,-771.7453002929688
936,15.5394287109375,-429.6253662109375
937,56.933135986328125,-766.6447143554688
938,-147.12399291992188,-980.9457397460938
939,43.9603271484375,-810.3427124023438
940,18.4906005859375,-428.556396484375
941,-128.91116333007812,-906.2001342773438
942,63.224334716796875,-645.9216918945312
943,-43.285064697265625,-789.0673828125
944,77.24371337890625,-814.7332153320312
945,-104.10458374023438,-828.681640625
946,2.47210693359375,-893.0640258789062
947,-81.4461669921875,-571.126708984375
948,-146.938720703125,-1063.14794921875
949,-135.7879180908203,-515.868896484375
950,51.398101806640625,-652.7651977539062
951,-64.06442260742188,-685.15966796875
952,-25.34051513671875,-935.0559692382812
953,-124.15911865234375,-677.2448120117188
954,-86.0169677734375,-943.3532104492188
955,-129.42007446289062,-407.89892578125
956,59.77850341796875,-835.9865112304688
957,-84.0478515625,-573.6925659179688
958,107.69253540039062,-967.326416015625
959,-10.224853515625,-574.7891235351562
960,-25.626861572265625,-689.7978515625
961,-15.487701416015625,-941.7506713867188
962,-7.302490234375,-979.1396484375
963,-30.294586181640625,-534.38720703125
964,-113.49697875976562,-781.29248046875
965,-131.48779296875,-556.3084716796875
966,-21.83197021484375,-405.5296630859375
967,2.821746826171875,-696.292724609375
968,25.176467895507812,-762.298583984375
969,-125.08927917480469,-215.46336364746094
970,-149.0460968017578,106.0184555053711
971,-33.2130126953125,-769.3792114257812
972,-27.147430419921875,-862.346923828125
973,-3.338623046875,-818.1281127929688
974,1.429229736328125,-563.6445922851562
975,8.973541259765625,-684.61962890625
976,-122.84744262695312,-613.7166137695312
977,-70.51708984375,-461.9313049316406
978,-96.54385375976562,-379.7123107910156
979,86.129638671875,-976.1669921875
980,-134.23745727539062,-642.3509521484375
981,-98.75625610351562,-427.9425964355469
982,-111.8172607421875,-780.2685546875
983,-35.572021484375,-491.3409729003906
984,56.481719970703125,-643.1250610351562
985,-59.462554931640625,-937.794189453125
986,-107.50717163085938,-319.6080017089844
987,18.181854248046875,-729.1728515625
988,126.9705810546875,-882.8911743164062
989,-132.58352661132812,-894.154296875
990,-154.102294921875,-677.2830200195312
991,38.63299560546875,-477.2581481933594
992,-234.66734313964844,-423.3993225097656
993,-132.90432739257812,-636.7948608398438
994,56.616058349609375,-860.9096069335938
995,-21.02105712890625,-437.595458984375
996,-27.66082763671875,-620.0492553710938
997,41.93243408203125,-698.3065795898438
998,-131.41461181640625,-532.4402465820312
999,-63.112030029296875,-773.4939575195312
1000,-31.502716064453125,-622.0808715820312
